timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617983559055,63827,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983559055,3325,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983559055,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983560055,63780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983560055,4476,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983560055,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983561056,63663,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983561056,7793,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983561056,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983562056,63648,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983562056,1374,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983562056,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983563057,63629,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983563057,1071,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983563057,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983564057,63625,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983564057,2239,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983564057,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983565057,63604,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983565057,2740,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983565057,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983566057,63583,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983566057,1547,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983566057,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983567058,63582,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983567058,979,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983567058,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983568059,63583,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983568059,2244,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983568059,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983569060,63588,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983569060,880,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983569060,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983570060,63588,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983570060,1162,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983570060,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983571061,63580,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983571061,6419,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983571061,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983572061,63606,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983572061,2716,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983572061,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983573062,63614,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983573062,2226,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983573062,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983574062,63611,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983574062,2533,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983574062,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983575063,63557,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983575063,5062,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983575063,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983576064,63549,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983576064,8985,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983576064,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983577065,63534,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983577065,981,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983577065,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983578066,63544,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983578066,1274,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983578066,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983579066,63554,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983579066,1168,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983579066,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983580067,63560,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983580067,973,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983580067,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983581068,63536,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983581068,3336,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983581068,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983582068,63532,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983582068,481,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983582068,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983583069,63531,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983583069,682,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983583069,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983584069,63528,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983584069,780,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983584069,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983585070,63516,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983585070,2437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983585070,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983586070,63503,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983586070,1850,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983586070,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983587071,63502,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983587071,875,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983587071,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983588071,63526,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983588071,787,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983588071,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983589071,63539,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983589071,871,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983589071,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983590072,63551,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983590072,685,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983590072,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983591072,63551,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983591072,2442,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983591072,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983592073,63543,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983592073,873,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983592073,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
